id,climate,energy,environment,resources,sustainability,dedicated
STGE0004-1,0,0,0,0,0,0
STGE0102-2,0,0,0,0,0,0
STOA0001-1,0,0,0,0,0,0
STOB0001-2,0,0,0,0,0,0
STPR0006-1,0,0,0,0,0,0
TCOA0001-1,0,0,0,0,0,0
TCOB0001-1,0,0,0,0,0,0
TCOC0001-1,0,0,0,0,0,0
TCOD0001-1,0,0,0,0,0,0
TCOE0001-1,0,0,0,0,0,0
TCOF0001-1,0,0,0,0,0,0
TCOG0001-1,0,0,0,0,0,0
TCOH0001-1,0,0,0,0,0,0
TCOI0002-1,0,0,0,0,0,0
TECH0001-1,0,0,0,0,0,0
TECH0002-1,0,0,0,0,0,0
TECH0003-1,0,0,0,0,0,0
TECH0004-1,0,0,0,0,0,0
TECH0005-1,0,0,0,0,0,0
TETA0001-1,0,0,0,0,0,0
TETB0001-1,0,0,0,0,0,0
TFAH0001-1,0,0,0,0,0,0
THIM0001-1,0,0,0,0,0,0
TICA0001-1,0,0,0,0,0,0
TICB0001-2,0,0,0,0,0,0
TICE0005-1,0,0,0,0,0,0
TICE0102-1,0,0,0,0,0,0
TINA0001-1,0,0,0,0,0,0
TINB0001-1,0,0,0,0,0,0
TPIA0001-1,0,0,0,0,0,0
TPIB0001-1,0,0,0,0,0,0
TPIC0001-2,0,0,0,0,0,0
TPID0001-2,0,0,0,0,0,0
TPIE0001-2,0,0,0,0,0,0
TPIF0001-1,0,0,0,0,0,0
TPIG0001-1,0,0,0,0,0,0
TPIH0001-1,0,0,0,0,0,0
TPII0002-1,0,0,0,0,0,0
TRPA0001-1,0,0,0,0,0,0
TRPB0001-1,0,0,0,0,0,0
TRPC0001-1,0,0,0,0,0,0
TRPF0001-1,0,0,0,0,0,0
TRPG0001-4,0,0,0,0,0,0
TRPH0001-2,0,0,0,0,0,0
TRPI0002-1,0,0,0,0,0,0
TTFE0001-1,0,0,0,0,0,0
TTFE0002-1,0,0,0,0,0,0
TTFE0003-1,0,0,0,0,0,0
TTPA0004-3,0,0,0,0,0,0
TTPB0004-2,0,0,0,0,0,0
UAFP0001-1,0,0,0,0,0,0
UAFP0003-1,0,0,0,0,0,0
UDPB0005-2,0,0,0,0,0,0
UREM1000-1,0,0,0,0,0,0
UREM2000-1,0,0,0,0,0,0
UREM3000-1,0,0,0,0,0,0
UREM4000-1,0,0,0,0,0,0
UREM5000-1,0,0,0,0,0,0
UTFE0003-1,0,0,0,0,0,0
UTFE0004-1,0,0,0,0,0,0
UTFE0005-1,0,0,0,0,0,0
UTFE0006-1,0,0,0,0,0,0
UTFE0102-1,0,0,0,0,0,0
VISU0001-1,0,0,0,0,0,0
VOEA0005-1,0,0,0,0,0,0
VOEB0005-1,0,0,0,0,0,0
WEBM0001-1,0,0,0,0,0,0
WEBM0002-1,0,0,0,0,0,0
WEBM0003-1,0,0,0,0,0,0
WEBM0004-1,0,0,0,0,0,0
