id,decarbonization,energy,consumption,environment,climatology,durability,society
THEO2M1,0,0,0,0,0,0,0
TIS2M,0,0,0,0,0,0,0
TRAD2M,0,1,0,0,0,0,0
TRAV2M,0,0,0,0,0,0,0
TRAV2M1,0,0,0,0,0,0,0
TRSF2MC,0,0,0,0,0,0,0
URBA2MC,0,0,0,1,1,2,0
URO2MC,0,0,0,0,0,0,0
VETE1BA,0,0,0,0,1,1,0
VISU2MC,0,0,0,0,0,0,0
