id,decarbonization,energy,consumption,environment,climatology,durability,society
ROMA1111,0,0,0,0,0,0,0
ROMA1114,0,0,0,0,0,0,0
ROMA1117,0,0,0,0,0,0,0
ROMA1118,0,0,0,0,0,0,0
ROMA1122,0,0,0,0,0,0,0
ROMA1194,0,0,0,0,0,0,0
ROMA1200,0,0,0,0,0,0,0
ROMA1210,0,0,0,0,0,0,0
ROMA1215,0,0,0,0,0,0,0
ROMA1216,0,0,0,0,0,0,0
ROMA1219,0,0,0,0,0,0,0
ROMA1223,0,0,0,0,0,0,0
ROMA1226,0,0,0,0,0,0,0
ROMA1294,0,0,0,0,0,0,0
ROMA1298,0,0,0,0,0,0,0
ROMA1310,0,0,0,0,0,0,0
ROMA1312,0,0,0,0,0,0,0
ROMA1313,0,0,0,0,0,0,0
ROMA1315,0,0,0,0,0,0,0
ROMA1316,0,0,0,0,0,0,0
ROMA1319,0,0,0,0,0,0,0
ROMA1321,0,0,0,0,0,0,0
ROMA1324,0,0,0,0,0,0,0
ROMA1325,0,0,0,0,0,0,0
ROMA1390,0,0,0,0,0,0,0
ROMA1394,0,0,0,0,0,0,0
ROMA1395,0,0,0,0,0,0,0
SOCA1210,0,0,0,0,0,0,0
SOCA1211,0,0,0,0,0,0,0
SOCA1310,0,0,0,0,0,0,0
SOCA1312,0,0,0,0,0,0,0
SOCA1313,0,0,0,0,0,0,0
SOCA1314,0,0,0,0,0,0,0
SOCA1315,0,0,0,0,0,0,0
SOCA1330,0,0,0,0,0,0,0
SPOL1210,0,0,0,0,0,0,0
SPOL1211,0,0,0,0,0,0,0
SPOL1214,0,0,0,0,0,0,0
SPOL1215,0,0,0,0,0,0,0
SPOL1310,0,0,0,0,0,0,0
SPOL1312,0,0,0,0,0,0,0
SPOL1313,0,0,0,0,0,0,0
SPOL1315,0,0,0,0,0,0,0
SPOL1316,0,0,0,0,0,0,0
SPOL1322,0,0,0,0,0,0,0
